105	2104	4	25.59
583	115	5	23.61
243	102	13	21.95
737	110	5	24.62
105	5244	3	27.45
287	113	3	5.38
264	370	3	22.25
102	215	10	9.26
4800	106	3	24.14
204	136	4	11.01
105	5399	3	27.45
3626	14	3	10.86
108	960	3	12.73
135	285	4	14.8
3917	232	3	39.54
187	169	4	15.44
1365	134	3	20.64
110	203	9	23.32
613	481	4	44.96
322	12	13	18.67
119	220	8	25.76
2819	3211	5	108.95
165	112	34	145.08
105	996	4	18.32
404	252	3	22.59
326	103	6	9.66
109	815	4	17.96
2	294	9	25.47
117	1623	5	36.38
1752	2860	3	51.14
111	282	4	8.64
101	1311	5	19.12
496	121	5	24.23
145	774	4	26.74
102	2186	3	11.62
865	104	5	20.23
140	59	5	10.24
529	12	6	8.25
102	1020	5	16.61
101	1704	4	15.67
113	299	5	14.2
201	1877	3	31.07
762	101	3	4.9
112	447	5	19.53
167	228	7	39.82
103	242	8	10.84
2086	14	3	7.35
4619	14	3	12.98
277	553	4	37.29
12	139	125	256.24
120	2296	3	21.07
116	441	11	64.22
140	1581	3	22.47
186	141	4	9.97
101	2404	3	12.26
944	121	3	15.34
2590	12	3	9.32
120	714	3	13.49
108	1348	3	14.82
4863	14	3	12.98
101	799	6	18.31
356	274	3	22.13
741	648	3	34.76
103	1179	4	15.58
1324	14	6	17.59
711	153	3	19.61
207	9	9	34.91
212	1123	3	28.23
1565	101	4	14.77
13	160	4	6.57
124	1778	6	52.53
105	1580	5	30.72
13	107	12	9.23
1355	14	4	8.13
101	5266	3	21.6
491	106	6	25.33
131	135	12	26.09
5725	57	3	37.34
1535	101	5	21.18
1261	14	3	4.07
118	1100	4	24.08
106	1650	3	16.53
101	2080	7	44.43
122	202	3	4.23
429	102	4	4.69
103	374	6	12.26
1922	108	3	17.34
355	113	6	21.92
2527	12	4	15.4
102	1915	3	10.8
1528	112	9	78.58
101	673	3	4.28
224	363	6	49.55
101	598	9	29.99
384	113	7	29.52
2	926	3	10.26
195	107	5	6.1
101	2351	4	19.41
12	5052	3	18.51
771	114	3	12.61
134	21	8	18.33
101	927	5	14.88
12	141	175	489.75
306	104	7	15.01
1081	441	3	35.21
105	432	5	15.86
103	291	8	14.77
167	110	46	222.55
105	1198	3	13.13
650	150	3	18.13
103	173	17	24.34
1409	132	5	41.3
920	107	4	18.88
425	101	4	4.35
516	122	8	47.9
376	693	3	30.15
102	2164	3	11.62
896	101	3	5.63
1594	14	5	14.47
114	521	4	15.98
123	111	52	153.23
114	387	3	7.97
3165	101	3	13.45
126	346	3	9.83
1029	102	3	6.84
2822	2948	5	103.54
102	2675	3	13.79
731	104	4	12.79
507	1430	5	69.35
12	2621	4	15.4
983	12	4	6.92
206	698	3	24.64
149	239	3	9.88
2336	127	3	24.18
101	346	8	13.14
126	1265	3	19.33
554	207	5	44.46
102	1146	6	24.18
1612	134	3	21.78
105	686	5	20.73
12	1081	3	4.62
105	738	3	9.8
136	1217	5	39.76
110	126	18	20.52
116	723	3	12.58
482	164	4	27.42
116	2098	3	19.87
340	395	3	24.92
279	102	12	22.93
2601	14	3	8.26
3596	14	3	10.86
146	246	3	9.72
145	972	3	19.78
5497	158	3	38.71
2648	14	3	8.26
162	488	8	65.57
1780	14	4	10.38
102	3035	3	13.79
414	2	4	9.11
1079	246	4	42.21
125	205	6	18.24
105	3402	3	20.76
640	9	7	46.75
210	376	13	129.52
2302	417	3	40.21
126	215	4	9.83
112	605	8	45.23
464	110	4	13.85
2385	104	3	15.93
136	1200	5	39.76
101	215	10	8.46
433	110	3	8.31
508	117	3	10.77
1314	861	5	74.54
116	599	4	17.58
444	2	4	9.95
316	111	7	24.51
110	360	3	6.55
596	165	4	29.51
1502	14	8	31.49
126	1332	6	48.74
101	470	5	8.24
514	141	4	22.46
149	256	4	16.19
111	250	3	4.06
111	325	3	5.96
116	3554	3	23.69
2007	12	3	7.61
1123	12	5	12.69
154	113	11	19.98
173	138	3	4.62
102	2780	3	13.79
298	353	3	22.81
105	1215	3	13.13
381	136	6	32.65
3016	14	5	23.65
3798	111	4	34.5
1559	158	4	37.23
2919	3973	3	58.86
1226	108	5	29.73
6453	12	3	18.51
3810	102	4	24.31
134	305	3	10.04
109	334	19	104.72
101	4359	3	17.16
121	130	11	13.65
356	411	3	25.81
201	695	3	24.2
12	301	11	11.33
757	101	3	4.68
164	116	5	5.12
101	1020	3	6.53
150	357	3	13.38
16	2	123	394.82
1360	14	3	4.46
59	926	4	31.83
4943	111	3	25.13
1617	16	4	27.73
105	5115	3	27.45
2618	12	3	9.32
101	4464	3	17.16
102	3286	5	36.58
1530	8	6	50.94
102	5342	3	21.95
131	104	18	8.96
859	110	3	12.38
292	121	7	27.73
112	107	35	37.11
103	525	3	4.83
13	194	4	10.17
1947	14	3	6.59
346	470	3	26.79
1782	12	3	6.94
158	140	8	23.65
121	208	5	11.67
976	14	5	9.15
109	3015	3	20.62
12	290	9	5.9
399	124	6	30.13
102	1689	4	16.12
101	1033	5	16.74
1928	14	4	11.36
4883	14	3	12.98
1697	16	5	38.79
238	118	8	26.83
113	264	10	38.32
136	819	3	17.35
1323	121	3	17.81
231	141	6	24.57
116	1193	10	84.68
406	113	4	13.21
102	2350	3	12.6
107	961	3	12.67
3625	12	4	19.77
421	112	3	8.33
131	121	22	53.02
1645	12	3	6.36
3869	12	3	11.96
2178	1109	4	64.78
112	118	111	427.98
593	722	6	78.02
107	2560	5	39.39
101	2050	3	11.29
487	612	3	31.57
637	146	3	17.54
122	116	22	30.24
1108	2	3	11.72
102	2029	3	10.8
120	607	7	41.95
109	404	5	16.99
168	161	9	41.36
797	132	5	34.08
106	412	7	28.23
133	168	5	10.83
1015	102	3	6.84
1459	104	3	12.14
143	102	29	19.59
223	112	4	6.06
240	359	5	40.05
110	239	4	6.47
667	116	3	12.09
2502	14	3	8.26
139	111	9	6.28
125	196	7	22.03
997	12	3	3.97
114	245	5	11.64
302	113	3	5.84
1354	12	3	5.4
111	132	16	21.41
2210	12	3	8.39
101	1283	4	13.25
126	439	32	313.54
123	126	16	30.41
119	1153	4	24.5
103	647	3	6.03
130	136	35	148.43
2105	1932	6	114.58
1463	14	4	8.79
1846	2	8	64.27
1427	271	3	32.16
734	453	4	45.64
120	353	5	19
2	2926	3	18.2
102	1316	3	8.42
2907	8	5	49.65
106	159	7	6.5
333	113	5	15.4
138	132	9	16.51
357	199	4	27.44
1949	12	4	12.78
105	2131	4	25.59
235	2598	3	34.54
110	406	7	29.51
2	177	6	4.09
424	165	7	54.23
174	137	23	124.73
1798	14	4	10.38
1397	14	3	4.89
2883	172	3	31.75
133	571	5	30.4
190	246	3	14.76
173	244	4	19.96
173	303	3	15.24
111	232	6	13.97
8	1764	10	110.16
552	107	3	9.22
101	1190	3	7.66
102	512	11	38.17
293	102	8	10.6
118	215	8	24.36
113	4520	3	25.51
177	102	12	7.5
120	1593	3	18.8
125	231	3	6.45
3443	1413	5	98.05
156	12	21	4.7
2270	12	4	13.96
123	360	4	15.25
214	105	17	57.95
1292	103	3	10.3
109	2284	3	18.39
12	896	16	79.09
956	103	3	8.31
4543	101	3	17.16
128	602	4	22.21
2	370	3	4.52
311	388	3	23.95
110	256	5	10.89
409	104	7	21.11
135	113	8	4.06
230	135	4	12.22
101	730	8	27.94
258	104	6	8.4
842	8	3	15.94
102	1924	4	17.16
105	236	4	4.43
12	390	29	111.31
439	8	3	11.86
216	116	4	6.55
438	16	5	22.32
4953	101	3	17.16
367	246	4	30.99
2146	9	7	71.47
108	1349	4	22.37
151	355	3	13.43
101	5265	3	21.6
249	107	7	17.68
14	2	192	46.65
227	104	9	15.83
122	128	11	13.39
2486	12	5	22.66
102	825	5	14.36
13	161	4	6.57
112	193	6	10.4
145	135	5	5.91
178	117	7	14.18
337	175	3	16.33
107	871	5	25.49
108	276	11	41.28
157	258	3	12.14
12	3770	3	11.96
262	14	16	16.27
109	155	29	95.25
101	883	4	9.67
8	557	3	13.53
980	135	3	18.51
3176	1512	5	99.19
342	147	3	12.65
507	8	3	12.8
2417	112	3	20.14
142	286	3	10.33
1519	106	6	42.19
951	14	5	8.64
136	264	3	8.99
2706	146	3	27.96
3046	134	4	38.55
922	14	5	8.64
6621	2	3	26.44
1905	14	3	6.59
140	3164	3	27.02
413	111	7	30.44
116	2169	4	29.49
6509	15	3	51.02
465	102	4	5.47
116	1096	3	15.54
311	199	4	25.82
2547	12	3	9.32
832	162	11	114.26
120	211	3	4.41
372	8	7	36.08
187	110	9	19.87
105	806	4	16.11
149	478	6	40.73
6870	14	3	17.37
165	14	32	21.17
903	9	10	84.53
146	118	11	17.22
5783	5277	3	71.68
140	927	3	18.83
125	121	36	107.92
139	213	4	12.13
106	1845	3	17.27
3919	12	3	14.1
140	4822	3	30.83
500	734	3	33.12
1591	14	6	20.15
343	5399	3	47.65
2984	105	3	19.19
671	118	5	26.47
118	1084	3	16.13
305	153	5	26.95
1733	2649	4	72.17
172	3710	3	33.33
3891	207	3	38.54
649	14	5	5.57
128	105	30	48.95
128	308	3	9.51
12	4855	4	24.68
4562	12	3	14.1
126	1892	3	21.89
175	182	4	15.65
155	180	3	8.08
106	717	3	10.65
363	110	3	6.83
2203	12	3	8.39
102	1854	3	10.8
3908	252	3	40.35
2629	14	3	8.26
262	111	4	7.85
121	297	4	11.72
2	619	4	12.88
1212	101	8	38.82
104	382	5	10.74
116	1295	4	24.6
106	3268	3	21.93
7	7	8	70.65
162	2492	5	56.65
253	12	11	7.18
5290	6055	3	71.68
615	104	4	11.56
1956	12	3	7.61
167	289	6	36.86
12	3864	4	19.77
249	566	3	25.05
126	2306	3	23.77
9	123	11	13.92
102	2133	3	11.62
1789	14	4	10.38
1040	396	6	77.44
573	310	3	27.05
213	246	5	32.46
435	14	16	39.78
136	804	4	25.61
2528	14	5	20.8
113	149	61	286.34
1374	165	3	26.05
201	763	3	24.73
119	958	13	114.7
104	2837	4	26.25
470	14	6	5.23
16	181	7	15.79
2563	14	4	13.94
597	290	3	26.82
16	283	4	11.01
1146	349	3	32.85
109	318	6	17.88
215	728	5	47.67
109	143	27	63.64
300	102	6	5.69
128	502	4	20.64
530	115	3	10.47
862	119	3	14.61
281	12	8	3.85
754	121	3	13.88
121	145	17	41.21
180	1080	3	25.88
168	296	4	21.63
12	4688	3	14.1
121	464	5	23.4
137	122	11	16.11
1638	14	4	9.53
5176	14	3	17.37
1925	103	3	12.74
570	14	14	40.31
2137	103	4	21.02
101	704	15	74.94
248	153	3	11.22
104	3745	3	18.7
12	1127	10	43.07
13	210	5	16.45
102	815	3	5.41
172	111	16	46.88
305	112	3	5.62
1173	119	4	25.14
108	424	4	12.3
431	104	4	8.52
141	182	3	5.64
221	220	5	31.04
146	193	5	16.76
890	104	3	8.96
1532	119	3	18.53
1588	102	5	21.74
114	236	3	4.04
130	447	3	13.06
204	118	31	175.97
177	151	4	11.17
110	14	115	24.75
116	734	4	19.16
101	3070	4	21.27
107	1540	5	32.68
427	153	3	16.26
109	976	8	52.5
115	528	5	22.62
115	453	5	20.64
101	275	27	92.18
357	388	5	47.42
236	104	9	16.78
728	112	7	40.46
133	110	58	208.9
644	102	5	11.86
12	1049	3	4.28
508	102	5	9.44
184	147	7	26.47
633	12	6	10.38
106	247	5	9.54
710	143	3	17.48
159	2662	3	30.52
913	108	8	50.87
109	2547	3	19.4
1452	102	4	14.41
149	140	8	19.16
2219	14	3	7.35
121	718	3	13.63
1975	14	5	17.03
3991	5505	3	67.18
3098	14	3	9.39
115	276	4	9.14
102	4888	3	17.5
691	114	5	25.1
101	4098	3	17.16
397	105	9	36.46
1940	14	4	11.36
3131	14	4	15.75
101	1212	9	46.84
111	266	4	8
123	188	4	7.38
345	739	3	29.68
636	106	9	51.84
123	140	12	23.73
1049	107	4	20.39
159	109	38	152.65
4553	14	3	12.98
106	471	7	31.03
2534	12	3	9.32
101	1418	3	8.6
336	161	5	29.71
464	12	10	20.01
129	1199	3	19.59
130	462	5	27.49
159	1371	3	24.81
696	101	6	16.7
197	134	8	30.82
159	1326	5	47.45
244	784	4	38.29
2273	14	3	7.35
160	328	3	14.54
354	8	3	9.76
101	1223	3	7.66
1636	12	4	10.91
238	755	4	37.45
379	400	3	26.32
138	263	4	14.32
119	504	4	17.24
257	117	5	13.15
201	199	11	78.69
109	643	7	36.85
1130	14	4	7.01
290	107	3	4.36
12	306	11	11.78
271	103	5	4.81
1303	101	3	8.11
136	1902	3	23.34
101	965	3	6.21
134	168	9	29.29
134	12	76	75.53
104	412	4	7.88
862	106	3	12
108	302	4	8.32
2905	119	3	23.05
387	104	3	3.96
152	879	3	20.31
244	132	5	18.27
2919	3972	3	58.86
102	2334	4	19.86
759	789	4	50.39
1572	14	5	14.47
337	149	5	26.59
104	3991	3	20.9
101	1736	3	9.77
150	1265	3	22.86
3166	111	5	43.97
103	451	4	7.12
114	686	6	32.51
132	1347	4	30.05
153	137	6	12.48
101	1990	3	10.48
6854	111	3	29.61
102	613	7	20.82
198	220	4	21.48
163	209	3	11.1
1353	12	3	5.4
141	307	4	16.65
107	723	6	30.6
116	1583	3	17.61
141	157	6	14.48
859	12	10	33.66
901	102	3	5.93
346	199	7	55.81
5819	106	3	28.62
395	108	3	6.9
105	342	5	12.17
132	376	20	161.7
1468	14	3	4.89
296	124	3	8.22
12	493	16	51.14
101	763	7	23.02
1201	101	8	38.82
102	1893	4	17.16
159	763	3	21.07
2082	16	4	31.02
1406	14	3	4.89
585	525	3	31.89
195	163	4	15.78
128	16	8	5.47
150	215	11	61.05
102	2112	3	11.62
105	220	9	20.47
113	434	4	14.09
207	112	4	5.51
916	12	4	6.52
118	2170	3	20.48
141	153	10	31.33
8	3756	3	26.3
1377	14	3	4.89
3600	14	3	10.86
234	144	9	45.84
1266	101	3	8.11
359	120	3	8.56
192	111	11	30.53
108	144	48	165.72
109	1447	3	15.54
178	102	46	133.6
12	1480	3	5.85
2257	12	3	8.39
1149	12	7	23.21
430	834	3	32.7
212	102	14	20.03
927	106	5	26.05
102	1806	4	16.12
101	918	3	5.91
1098	12	4	8.31
101	1002	3	6.53
449	135	3	13.41
105	370	4	9.12
107	1691	4	24.83
121	122	24	45.21
1197	146	3	21.77
116	576	8	46.58
109	221	6	11.83
134	216	3	7
102	1297	3	8.42
101	357	6	7.34
101	558	4	6.45
1025	14	6	13.91
6431	12	3	18.51
215	213	3	15.01
109	627	7	36.28
12	4611	4	24.68
169	175	4	14.15
119	4126	3	26.84
222	164	7	38.99
1231	14	5	11.72
123	14	68	18.96
486	111	3	9.28
114	380	4	12.64
264	235	3	17.9
445	114	3	9.2
136	189	10	41.02
390	101	15	48.24
265	519	4	35.94
160	118	5	5.07
275	109	3	4.32
126	409	31	287.47
113	684	3	11.71
126	357	4	15.58
102	378	10	24.45
2875	101	3	13.45
146	107	24	53.63
254	139	11	61.15
104	3373	3	18.7
109	3602	3	22.19
622	411	3	30.44
101	1431	6	26.9
119	5737	3	31.33
4192	106	3	24.14
348	358	3	24.17
3179	441	3	43.48
139	140	17	56.31
109	934	5	26.49
135	166	3	3.97
110	188	5	6.27
301	121	11	54.63
129	448	3	12.86
12	1015	6	15.97
598	101	4	6.92
101	237	9	8.1
165	9	10	29.72
118	1615	3	18.21
105	1044	3	12.28
12	644	4	4.18
12	6833	3	18.51
867	14	4	4.96
643	103	3	6.03
102	1284	4	13.69
116	4360	3	25.91
1946	14	4	11.36
1657	469	3	38.47
111	107	33	31.92
150	1734	3	24.67
1860	12	3	7.61
246	1320	10	135.57
102	2877	3	13.79
269	128	3	8.46
162	152	6	18.37
871	108	5	25.59
104	1922	5	30.04
125	161	11	32.49
177	121	4	5.38
102	5174	3	21.95
107	110	27	17.28
119	1575	7	58.76
4968	101	3	17.16
150	1928	4	36.81
5378	6005	3	71.68
492	1017	4	49.61
109	2257	3	18.39
3832	111	3	22.91
101	242	12	16.75
106	447	5	17.92
165	116	8	14.09
1567	102	3	9.47
115	345	4	11.47
301	117	3	6.52
658	162	10	95.63
1191	2147	3	46.54
17	135	3	13.12
1144	102	3	7.56
107	2094	5	37.2
148	221	6	26.23
118	1718	4	27.96
109	435	3	7.91
109	479	3	8.47
418	109	3	7.65
116	1416	3	17.01
